UNIT_COST,CONSUMER_EXTRA_BENEFIT,BALANCEDEDMODE_ATTR,DISPLAY-RANK,BENEFITS_16,RECHARGENAME_ATTR,BENEFITS_11,BENEFITS_10,BENEFITS_13,BENEFITS_12,BENEFITS_15,BENEFITS_14,UP_SELL,DATAUSAGE_ATTR,WEB-SELLABLE,ManufacturerName,READ_MORE,PROMO_ID,ITEM_ID,CONSUMER_SUB_CATEGORY,PROMOTION_TITLE_2,WEB_EXCLUSIVE_BENEFIT,CGRP_START_RANGE,RECHARGE_SUBTYPE,CONSUMER_PRODUCT_DESCRIPTION,WEB-VALIDITY,ETOPUPTYPE_ATTR,CONSUMER_PRODUCT_CATEGORY,OPEN_MARKET_FLAG,PRODUCT-SUB-CATEGORY,HOMEPAGE_DISPLAY_RANK,ONLINE_RECHARGE_FLAG,PROMOTION_TITLE,AUTO_RECHARGE_FLAG,CROSS_SELL,ETOPUP_SUBTYPE,ROAMING_TYPE,CESS,PRODUCT-NAME,IS_HARMONIZED,VOUCHER_COUNT,VOICE_LINE_2,INTENT_TYPE,APP-SELLABLE,VOICE_LINE_1,DEVICETYPE_ATTR,CONSUMER_PROMOTION,SERVICEVALIDITY_ATTR,TALKTIME_ATTR,PRODUCT-RATING,CROSS_SELL_CAPTION,APP_EXCLUSIVE_BENEFIT,TARGETED_CAMPAIGN,PRODUCT-CATEGORY,SRSUBTYPE_ATTR,RECCID_ATTR,HOMEPAGE_DISPLAY_FLAG,RECHARGEID_ATTR,STATUS,SGST,DATA_LINE_2,UP_SELL_CAPTION,COUNTRY,DATA_LINE_1,VOUCHER_AMOUNT,VOICE_PACK_TYPE,NEO_GOLD_PROD_CAT,WEB_SUB_CATEGORY_2,RETAILER_PRODUCT_DESCRIPTION,SERVICE_VALIDITY,SMS_COUNT_ATTR,WEB-EXCLUSIVE,VALIDITY_ATTR,BENEFITS_1,BENEFITS_2,NETWORKTYPE_ATTR,CHANNEL_ATTR,STATECODE_ATTR,OFFERTYPE_ATTR,BENEFITS_5,BENEFITS_6,BENEFITS_3,CGST,BENEFITS_4,RETAILER_EXTRA_BENEFIT,BENEFITS_9,SMS_LINE_1,SMS_LINE_2,BENEFITS_7,BENEFITS_8,TALKTIME_LINE_1,TALKTIME_LINE_2,NEO-SELLABLE,TOPFIVE_ATTR,RETAILER_PROMOTION,GST,COMBO_TYPE_ATTR,VOUCHER_ENABLED,PRODUCT-MKT-DESC,ACCESSFEE_ATTR,validity_days,cost_per_day
997,,false,19,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Dial 121249 or claim via ViApp",,,,172032,1,ETOPUP,"90 Day SunNXT subscription; 2 GB/Day + Unlimited Calls + 100 SMS/Day. Pack Validity - 84 Days. Enjoy Night data without limits from 12am to 6am! Carry Mon-Fri s unused data into Sat-Sun. Up to 2GB of backup Data every month at no extra Cost!   Post daily quota usage, data speed will be upto 64Kbps. Post daily 100 SMS limit charging will be Re 1 local  Re 1.5 STD per SMS",,MH_0014_997_MH_0014_997,,,,997,Talktime,"SunNXT Subscription for 90 Days. Post daily quota usage, data speed will be upto 64Kbps & SMS charging will be Re 1 local & Re 1.5 national per SMS",84 Days,Bonus card,,Y,,,Y,Premium Pack - Includes SunNxt,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,84 Days,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_997,SUCCESS,,,,,2GB/Day,,local+STD,,,90 Day SunNXT Subscription #Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day,Y,,,84,,,,POWERHOUR,MH,truly unlimited calls~~90 days of SUN NXT TV + mobile~~weekend data rollover#Premium Pack - Includes SunNxt,"Get 90 days access to SUNNXT TV+ Mobile and enjoy online streaming of exclusive SunNXT originals, regional & international content, Live TV & News, kids content & more",,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,152.08,voice+internet,,"90 Day SunNXT subscription; 2 GB/Day + Unlimited Calls + 100 SMS/Day. Pack Validity - 84 Days. Enjoy Night data without limits from 12am to 6am! Carry Mon-Fri s unused data into Sat-Sun. Up to 2GB of backup Data every month at no extra Cost!   Post daily quota usage, data speed will be upto 64Kbps. Post daily 100 SMS limit charging will be Re 1 local  Re 1.5 STD per SMS",844.92,84.0,11.869047619047619
998,,false,19,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Dial 121249 or claim via ViApp",,,,184320,1,ETOPUP,"84 Day SonyLIV subscription; 2 GB/Day + Unlimited Calls + 100 SMS/Day. Pack Validity - 84 Days. Enjoy Night data without limits from 12am to 6am! Carry Mon-Fri s unused data into Sat-Sun. Up to 2GB of backup Data every month at no extra Cost!   Post daily quota usage, data speed will be upto 64Kbps. Post daily 100 SMS limit charging will be Re 1 local  Re 1.5 STD per SMS",,MH_0014_998_MH_0014_998,,,,998,Talktime,"SonyLIV Subscription for 90 Days. Post daily quota usage, data speed will be upto 64Kbps & SMS charging will be Re 1 local & Re 1.5 national per SMS",84 Days,Bonus card,,Y,,,Y,Premium Pack - Includes Sony Liv,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,84 Days,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_998,SUCCESS,,,,,2GB/Day,,local+STD,,,84 Day SonyLIV Subscription #Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day,Y,,,84,"Get 84 days access to Sony LIV Mobile and enjoy online streaming of exclusive Sony Liv originals, regional & international content, Live TV & News, kids content & more",,,POWERHOUR,MH,truly unlimited calls~~84 days of SonyLIV mobile~~weekend data rollover#Premium Pack - Includes Sony Liv,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,152.24,voice+internet,,"84 Day SonyLIV subscription; 2 GB/Day + Unlimited Calls + 100 SMS/Day. Pack Validity - 84 Days. Enjoy Night data without limits from 12am to 6am! Carry Mon-Fri s unused data into Sat-Sun. Up to 2GB of backup Data every month at no extra Cost!   Post daily quota usage, data speed will be upto 64Kbps. Post daily 100 SMS limit charging will be Re 1 local  Re 1.5 STD per SMS",845.76,84.0,11.880952380952381
1111,Truly Unlimited&&100 Mbps data&&90 days&&1997&&5408109461&&5387606382&&3108&&YBB,false,7,,Hero Plus 2 GB,"Get 90 Days  access to Disney+ Hotstar Mobile + TV & enjoy online streaming of exclusive TV shows, serials, live sports, dubbed Hollywood movies",,,,,,,184320,1,ETOPUP,"Get unlimited Calls + 2 GB/day Data  for 90 Days +  YOU broadband plan for 90 Days + 3 Months Disney+ Hotstar subscription + 90 Days subscription of SonyLiv. Fiber available in limited PIN codes of Aurangabad, Nagpur, Nashik, Pune.",,MH_0014_1111_Topaz_1997,,,,1111,Data,"Get unlimited Calls + 2 GB/day Data  for 90 Days +  YOU broadband plan for 90 Days + 3 Months Disney+ Hotstar subscription + 90 Days subscription of SonyLiv. Fiber available in limited PIN codes of Aurangabad, Nagpur, Nashik, Pune.",90 Days,Unlimited,,Y,Recharge,,Y,Mobile�+ Fiber�+ OTT,0,,,,,Fiber Recharge,Y,,calls,IOIP/MNP,1,Unlimited,,,90 Days,0,,,,N#N,Fiber,,,Y,Topaz_1997,SUCCESS,,Data,,,2GB/day,,,,,,Y,,,90,"Get 90 days access to Sony LIV Mobile + TV and enjoy online streaming of exclusive Sony Liv originals, regional & international content, Live TV & News, kids content & more",,4G,,MH,,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,0,,,169.47,,,,941.53,90.0,12.344444444444445
1111,,false,15,,Unlimited Calls + Data,"Get 90 days access to Disney+ Hotstar Mobile & enjoy online streaming of exclusive TV shows, serials, live sports, dubbed Hollywood movies",,,"Up to 2GB of backup Data every month, at no extra cost. Dial 121249 or claim via ViApp",,,,184320,1,ETOPUP,"This pack is only valid as a composite pack along with You Broadband, to Recharge, please visit Vi-One tab.",,MH_0014_1111_MH_0014_1111,Voice,,,1111,Talktime,"This pack is only valid as a composite pack along with You Broadband, to Recharge, please visit Vi-One tab.",90 Days,Bonus card,Others,Y,,,Y,Only Available with Vi One Fiber plan,0,,,,,VAS,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,90 Days,0,,,,N#N,Voice,Unlimited_DD,,Y,MH_0014_1111,SUCCESS,,,,,2GB/Day,,local+STD,,,"This pack is not available as a standalone plan. To recharge with this pack, please visit Fiber section on Vi app or website.",Y,,,90,"Get 90 days access to Sony LIV Mobile + TV and enjoy online streaming of exclusive Sony Liv originals, regional & international content, Live TV & News, kids content & more",,,POWERHOUR,MH,,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,169.47,voice+internet,,"This pack is only valid as a composite pack along with You Broadband, to Recharge, please visit Vi-One tab.",941.53,90.0,12.344444444444445
1111,Truly Unlimited&&40 Mbps data&&90 days&&1080&&5408112533&&5387606638&&2191&&YBB,false,7,,Hero Plus 2 GB,"Get 90 Days  access to Disney+ Hotstar Mobile + TV & enjoy online streaming of exclusive TV shows, serials, live sports, dubbed Hollywood movies",,,,,,,184320,1,ETOPUP,"Get unlimited Calls + 2 GB/day Data for 90 Days +  YOU broadband plan for 90 Days + 3 Months Disney+ Hotstar subscription + 90 Days subscription of SonyLiv. Fiber available in limited PIN codes of Aurangabad, Nagpur, Nashik, Pune.",,MH_0014_1111_Topaz_1080,,,,1111,Data,"Get unlimited Calls + 2 GB/day Data for 90 Days +  YOU broadband plan for 90 Days + 3 Months Disney+ Hotstar subscription + 90 Days subscription of SonyLiv. Fiber available in limited PIN codes of Aurangabad, Nagpur, Nashik, Pune.",90 Days,Unlimited,,Y,Recharge,,Y,Mobile�+ Fiber�+ OTT,0,,,,,Fiber Recharge,Y,,calls,IOIP/MNP,1,Unlimited,,,90 Days,0,,,,N#N,Fiber,,,Y,Topaz_1080,SUCCESS,,Data,,,2GB/day,,,,,,Y,,,90,"Get 90 days access to Sony LIV Mobile + TV and enjoy online streaming of exclusive Sony Liv originals, regional & international content, Live TV & News, kids content & more",,4G,,MH,,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,0,,,169.47,,,,941.53,90.0,12.344444444444445
1112,Truly Unlimited&&100 Mbps data&&90 days&&1997&&5408109077&&5387606382&&3109&&YBB,false,7,,Hero Plus 2 GB,"Get 90 Days  access to Disney+ Hotstar Mobile + TV & enjoy online streaming of exclusive TV shows, serials, live sports, dubbed Hollywood movies",,,,,,,190464,1,ETOPUP,"Get unlimited Calls + 2 GB/day Data  for 90 Days +  YOU broadband plan for 90 Days + 3 Months Disney+ Hotstar subscription + 90 Days subscription of SonyLiv. Fiber available in limited PIN codes of Aurangabad, Nagpur, Nashik, Pune.",,MH_0014_1112_Topaz_1997,,,,1112,Data,"Get unlimited Calls + 2 GB/day Data  for 90 Days +  YOU broadband plan for 90 Days + 3 Months Disney+ Hotstar subscription + 90 Days subscription of SonyLiv. Fiber available in limited PIN codes of Aurangabad, Nagpur, Nashik, Pune.",90 Days,Unlimited,,Y,Installation,,Y,Mobile�+ Fiber�+ OTT,0,,,,,Fiber Installation,Y,,calls,IOIP/MNP,1,Unlimited,,,90 Days,0,,,,N#N,Fiber,,,Y,Topaz_1997,SUCCESS,,Data,,,2GB/day,,,FR_1112_1997,,,Y,,,90,"Get 90 days access to Sony LIV Mobile + TV and enjoy online streaming of exclusive Sony Liv originals, regional & international content, Live TV & News, kids content & more",,,,MH,,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,1,,,169.63,,,,942.37,90.0,12.355555555555556
1112,,false,15,,Unlimited Calls + Data,"Get 90 days access to Disney+ Hotstar Mobile & enjoy online streaming of exclusive TV shows, serials, live sports, dubbed Hollywood movies",,,"Up to 2GB of backup Data every month, at no extra cost. Dial 121249 or claim via ViApp",,,,184320,1,ETOPUP,"This pack is only valid as a composite pack along with You Broadband, to Recharge, please visit Vi-One tab.",,MH_0014_1112_MH_0014_1112,Voice,,,1112,Talktime,"This pack is only valid as a composite pack along with You Broadband, to Recharge, please visit Vi-One tab.",90 Days,Bonus card,Others,Y,,,Y,Only Available with Vi One Fiber plan,0,,,,,VAS,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,90 Days,0,,,,N#N,Voice,Unlimited_DD,,Y,MH_0014_1112,SUCCESS,,,,,2GB/Day,,local+STD,,,"This pack is not available as a standalone plan. To recharge with this pack, please visit Fiber section on Vi app or website.",Y,,,90,"Get 90 days access to Sony LIV Mobile + TV and enjoy online streaming of exclusive Sony Liv originals, regional & international content, Live TV & News, kids content & more",,,POWERHOUR,MH,,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,169.63,voice+internet,,"This pack is only valid as a composite pack along with You Broadband, to Recharge, please visit Vi-One tab.",942.37,90.0,12.355555555555556
1112,Truly Unlimited&&40 Mbps data&&90 days&&1080&&5408112149&&5387606638&&2192&&YBB,false,7,,Hero Plus 2 GB,"Get 90 Days  access to Disney+ Hotstar Mobile + TV & enjoy online streaming of exclusive TV shows, serials, live sports, dubbed Hollywood movies",,,,,,,190464,1,ETOPUP,"Get unlimited Calls + 2 GB/day Data for 90 Days +  YOU broadband plan for 90 Days + 3 Months Disney+ Hotstar subscription + 90 Days subscription of SonyLiv. Fiber available in limited PIN codes of Aurangabad, Nagpur, Nashik, Pune.",,MH_0014_1112_Topaz_1080,,,,1112,Data,"Get unlimited Calls + 2 GB/day Data for 90 Days +  YOU broadband plan for 90 Days + 3 Months Disney+ Hotstar subscription + 90 Days subscription of SonyLiv. Fiber available in limited PIN codes of Aurangabad, Nagpur, Nashik, Pune.",90 Days,Unlimited,,Y,Installation,,Y,Mobile�+ Fiber�+ OTT,0,,,,,Fiber Installation,Y,,calls,IOIP/MNP,1,Unlimited,,,90 Days,0,,,,N#N,Fiber,,,Y,Topaz_1080,SUCCESS,,Data,,,2GB/day,,,FR_1112_1080,,,Y,,,90,"Get 90 days access to Sony LIV Mobile + TV and enjoy online streaming of exclusive Sony Liv originals, regional & international content, Live TV & News, kids content & more",,,,MH,,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,1,,,169.63,,,,942.37,90.0,12.355555555555556
348,,false,16,,Data 50GB,,,,,,,,51200,1,ETOPUP,50GB Data; Pack validity for 28 days.,,MH_0014_348_MH_0014_348,,,,348,Data,,28 Days,Internet pack,,Y,,,Y,,0,,,,,Data,Y,,,,1,,,,28 Days,0,,,,N#N,Internet,,,Y,MH_0014_348,SUCCESS,,,,,50GB,,,,,,Y,,,28,,,4G,,MH,work from home offer~~no outgoing SMS,,,,,,,,,,,,,,,,,53.08,,,50GB Data; Pack validity for 28 days.,294.92,28.0,12.428571428571429
349,,false,2,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Claim via ViApp",,,,43008,1,ETOPUP,"Get 1.5 GB/Day + Unlimited Calls + 100 SMS/Day valid for 28 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS",,MH_0014_349_MH_0014_349,,,,349,Talktime,Post daily SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.,28 Days,Bonus card,,Y,,1,Y,Extra 5GB Data for 3 days,0,,combo,,,Truly Unlimited,Y,,Calls,IOIP/MNP,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,28 Days,0,,,,Y#Y,Unlimited,Unlimited_DD,,Y,MH_0014_349,SUCCESS,,,,,1.5GB/Day,,local+STD,FR_349,,Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day.  You can recharge with this plan and get the same benefits of the earlier Rs. 299 plan.,Y,,,28,,,,POWERHOUR,MH,truly unlimited calls~~weekend data rollover#Extra 5GB Data for 3 days,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,1,,,53.24,voice+internet,,"Get 1.5 GB/Day + Unlimited Calls + 100 SMS/Day valid for 28 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",295.76,28.0,12.464285714285714
89,,false,12,,Data 6GB,,,,,,,,6144,1,ETOPUP,"6GB Data, Pack Validity for 7 days ; No Service Validity , No outgoing SMS.",,MH_0014_89_MH_0014_89,,,,89,Data,ADD-ON Data pack- 6 GB for 7 days. NO Service Validity. No Outgoing SMS.,7 Days,Internet pack,,Y,,,Y,,0,,,,,Data,Y,,,,1,,,,0,0,,,,N#N,Internet,,,Y,MH_0014_89,SUCCESS,,,,,6GB,,,,,ADD-ON Data pack- 6GB for 7 days. NO Service Validity. No Outgoing SMS.,N,,,7,,,4G,,MH,Data Pack~~no service validity~~no outgoing SMS,,,,,,,,,,,,,,,,,13.58,,,"6GB Data, Pack Validity for 7 days ; No Service Validity , No outgoing SMS.",75.42,7.0,12.714285714285714
365,,false,10,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Claim via ViApp",,,,57344,1,ETOPUP,"Get 2GB/Day + Unlimited Calls + 100 SMS/Day valid for 28 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",,MH_0014_365_MH_0014_365,,,,365,Talktime,"Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",28 Days,Bonus card,,Y,,,Y,Newly Launched,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,28 Days,0,,,,Y#Y,Unlimited,Unlimited_DD,,Y,MH_0014_365,SUCCESS,,,,,2GB/Day,,local+STD,,,Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day,Y,,,28,,,,POWERHOUR,MH,truly unlimited calls~~weekend data rollover#Newly Launched,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,55.68,voice+internet,,"Get 2GB/Day + Unlimited Calls + 100 SMS/Day valid for 28 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",309.32,28.0,13.035714285714286
379,,false,10,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Claim via ViApp",,,,61440,1,ETOPUP,"Get 2GB/Day + Unlimited Calls + 100 SMS/Day valid for 1 Month. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",,MH_0014_379_MH_0014_379,,,,379,Talktime,"Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",1 Month,Bonus card,,Y,,,Y,,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,1 Month,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_379,SUCCESS,,,,,2GB/Day,,local+STD,,,Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day.  You can recharge with this plan and get the same benefits of the earlier Rs. 319 plan,Y,,,1,,,,POWERHOUR,MH,truly unlimited calls~~weekend data rollover,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,57.81,voice+internet,,"Get 2GB/Day + Unlimited Calls + 100 SMS/Day valid for 1 Month. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",321.19,28.0,13.535714285714286
795,,false,10,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Dial 121249 or claim via ViApp",,,,172032,1,ETOPUP,"Get 3 GB/Day + Unlimited Calls + 100 SMS/Day valid for 56 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS. Extra 4 days validity offer applicable only on recharges from Vi App & Website.",,MH_0014_795_MH_0014_795,,,,795,Talktime,"Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS. Extra 4 days validity offer applicable only on recharges from Vi App & Website.",56 Days,Bonus card,,Y,,,Y,Only On Vi App & Web - Extra 4 days Validity,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,56 Days,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_795,SUCCESS,,,,,3GB/Day,,local+STD,,,Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day. You can recharge with this plan and get the same benefits of the earlier Rs. 699 plan,Y,,,56,,,,POWERHOUR,MH,truly unlimited calls~~weekend data rollover#Only On Vi App & Web - Extra 4 days Validity,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,121.27,voice+internet,,"Get 3 GB/Day + Unlimited Calls + 100 SMS/Day valid for 56 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",673.73,56.0,14.196428571428571
407,,false,19,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Dial 121249 or claim via ViApp",,,,61440,1,ETOPUP,"30 Day SUNNXT subscription; 2 GB/Day + Unlimited Calls + 100 SMS/Day. Pack Validity - 28 Days. Enjoy Night data without limits from 12am to 6am! Carry Mon-Fri s unused data into Sat-Sun. Up to 2GB of backup Data every month at no extra Cost!   Post daily quota usage, data speed will be upto 64Kbps. Post daily 100 SMS limit charging will be Re 1 local  Re 1.5 STD per SMS",,MH_0014_407_MH_0014_407,,,,407,Talktime,"SUNNXT Subscription for 30 Days. Post daily quota usage, data speed will be upto 64Kbps & SMS charging will be Re 1 local & Re 1.5 national per SMS",28 Days,Bonus card,,Y,,,Y,Premium Pack - Includes SunNxt,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,28 Days,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_407,SUCCESS,,,,,2GB/Day,,local+STD,,,30 Day SUNNXT Subscription #Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day,Y,,,28,,,,POWERHOUR,MH,truly unlimited calls~~30 days of SUN NXT TV + mobile~~weekend data rollover#Premium Pack - Includes SunNxt,"Get 30 days access to SUNNXT TV + Mobile and enjoy online streaming of exclusive SUNNXT originals, regional & international content, Live TV & News, kids content & more",,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,62.08,voice+internet,,"30 Day SUNNXT subscription; 2 GB/Day + Unlimited Calls + 100 SMS/Day. Pack Validity - 28 Days. Enjoy Night data without limits from 12am to 6am! Carry Mon-Fri s unused data into Sat-Sun. Up to 2GB of backup Data every month at no extra Cost!   Post daily quota usage, data speed will be upto 64Kbps. Post daily 100 SMS limit charging will be Re 1 local  Re 1.5 STD per SMS",344.92,28.0,14.535714285714286
